pk;key;id;artist;title;category;genre;cdextra;year
108719;8741;a00ccb0c;Angeles String Quartet nos 1-3;Haydn: The String Quartets, Op. 33 nos 1-3;classical;Chamber Music;;1999
108720;8742;a00d030c;Modern Sound Orchestra;Dreams of Classics;classical;classical;;1992
108721;8743;a00d080c;Bach - Hohe Messe h-moll BWV 0232;Mass in B minor - Joerg Straube;classical;classic;;1988
108722;8744;a00d110c;Zimerman-Boulez;Ravel: Concertos pour piano;classical;classical;;
108723;8745;a00d5e1c;Jean Sibelius;Songs, Vol. 1;classical;Classical;;1989
108724;8746;a00d840c;"Royal Concertgebouw Orchestra Amsterdam - Haitink London Symphony Orchestra; Academy of St Martin in the Fields";Leopold Mozart and Prokofieff;classical;Classical;\nDDD/ADD;1987
108725;8747;a00d8c0c;Leoncavallo - Mascagni a Rusticana;Leoncavallo / Paillasse - Mascagni / Cavalleria Rusticana;classical;;Leoncavallo / Paillasse - Mascagni / Cavalleria Rusticana;
108726;8748;a00dde0c;Div. kunstnere;The three tenors  {A};classical;;;
108727;8749;a00e0e0c;Mozart;Piano Sonatas Vol. 2;classical;;Naxos;
108728;8750;a00e3a0b;Christophe Rousset;Farinelli, Il Castrato;classical;Classical;ID3G:  32;1994
108729;8751;a00e440a;Hannes Kaestner & Gabor Lehotkarks;Bach Toccata & Fugue: Great Organ Works;classical;;;1988
108730;8752;a00e6b0d;Alexandro Lagoya;Alexandre Lagoya;classical;;;
108731;8753;a00e820d;Hainen, Elizabeth - Harp;Music for Solo Harp;classical;Classical;ID3G:  32;
108732;8754;a00e961b;Maurice André;L'Art de Maurice André CD4;classical;Classical;YEAR: 1985;1985
108733;8755;a00e9f0a;Various Artists;Classical Romance;classical;;Platinum;
108734;8756;a00eb90c;Kodaly Quartet (8.550395);Haydn: String Quartets Vol.12 (8.550395);classical;Chamber;Producer Veronika Vincze\nEngineer Veronika Vincze\nRecorded at the Hungar;1989
108735;8757;a00f5d0c;Various;Klassik Paradies CD2;classical;classical;;
108736;8758;a00f6a0d;J. Cage;Cage: Music For Percussion 2. Amadinda Percussion Group;classical;Clasica;;
108737;8759;a00f940b;Joonas Kokkonends/ Symphony no.1;Music for string orchestra/ The Hades of the Birds/ Symphony no.1;classical;;"Monica Groop: mezzo-soprano; Lahti SO/ Ulf Soderblom";
108738;8760;a00fb50d;Charles Valentin Alkan;Impromptus - Variations etc.;classical;Classical;;1994
108739;8761;a00fcb0c;Various;Very Best of Classical Chillout Gold (Composers);classical;Classical;;2003
108740;8762;a00fdf0c;Musica Ficta. Bo Holten;Ockeghem: Requiem;classical;;;
108741;8763;a00ff50b;Vincenzo Bellini;La sonnambula (cd 2);classical;Opera;;
108742;8764;a0100d2d;London Baroque2;Arcangelo Corelli - Sonate da Camera Op.2 and 4 - Disc 2;classical;Baroque;Sonate da Camera Opus 4 - Released on Harmonia Mundi. Recorded in May 1990;
108743;8765;a0101a0a;Bartok;Martinu / Dorati / Concert for Lidice;classical;;;
108744;8766;a010310a;Prokofiev - Bartok;Concerti per violino e orchestra;classical;;Isaac Stern, Zubin Metha;
108745;8767;a0103c0a;Pierre Fournier;Price Less: Saint-Saens and LALO;classical;Classical;;1988
108746;8768;a010bf0c;Johann Strauß;Johann Strauß-Edition Vol. 23;classical;classical;;
108747;8769;a011680d;Bach;Brandenburg Concertos;classical;Classical;ID3G: 32;
108748;8770;a011830b;"Peter Mennin: Symphonies 3 & 7; Piano Concerto";"Peter Mennin: Symphonies 3 & 7; Piano Concerto";classical;;;
108749;8771;a012431e;Brahmsaja;Die Schonen Magelone - Brigette Fassbaender & Elisabeth Leonskaja;classical;Classical;TELDEC 4509-90854-2\n;1993
108750;8772;a012a60c;Leonard Bernstein;Chichester Psalms+Symphonies No. 1&2;classical;;;
108751;8773;a012b21e;The London Promenade Orchestraodies;30 Of The World's Most Beautiful Melodies;classical;;;
108752;8774;a012ed0b;Vladimir Horowitz/Franz Liszt;Vladimir Horowitz II;classical;;;
108753;8775;a108510e;Wiener Sängerknaben;Weihnachten mit den Wiener Sängerknaben;classical;;;
108754;8776;a108c80d;La Sonora Santanera;Boleros...Y Algo Mas;classical;Boleros;;2003
108755;8777;a108eb0b;Handel;Handel: The Messiah - The London Symphony Orchestra, Chorus and Soloists;classical;Classical;YEAR: 1995;1995
108756;8778;a109ed0c;Harry Belafonte;Summertime & other great songs;classical;;;
108757;8779;a109ff0d;Handel;Handel :  The Messiah Disc B;classical;;;
108758;8780;a10a2b0e;Richard Clayderman;Romantische Volkslieder;classical;;;
108759;8781;a10a340e;Cristina Branco;Sensus;classical;Fado;;2003
108760;8782;a10a790b;Blandat;Klassiska mästerverk CD1;classical;Classical;;
108761;8783;a10a870d;Puccini;Tosca (1 of 2);classical;Opera;Zinka Milanov, Jussi  Bjoerling, Leonard Warren, Rome Opera Orchestra and;1957
108762;8784;a10b420d;Páll Rósinkranz;nobody knows;classical;;;2002
108763;8785;a10b4b0b;Mozartn Dances - H. Von Karajan;Symphonies No. 29, Eine kliene Nachtmusik, and 3 German Dances - H. Von Karajan;classical;Classical;;1988
108764;8786;a10b4f0c;Various Artists;Carols of the Winter Solstice;classical;classical;;2000
108765;8787;a10b590d;Julian Lloyd Webber;Various Artists / The Arrival of The Queen of Sheba;classical;Classical;;
108766;8788;a10b6d0c;Mario Del Monaco;recital;classical;Classical;YEAR: 1950;1950
108767;8789;a10b7b0b;Gerhard Graf;Modo Nuevo;classical;;;
108768;8790;a10b7e0a;Pavia Geisler;Naapeqqaartalerakkit;classical;;(Naapeqqaartalerakkit,Pavia Geisler);
108769;8791;a10bd70c;The London Symphony Orchestra;Screen Classics;classical;Classical;;
108770;8792;a10bdd0e;Franz Schubert;Schwanengesang, Ernst Haefliger;classical;Classical;\nYEAR: 1986 ID3G:  32;1986
108771;8793;a10ca20a;Various;Classical Cinema 2;classical;;;
108772;8794;a10cc70c;Christ Church Cathedral Choirand Five Motets;Palestrina: Mass for Pentecost and Five Motets;classical;Vocal;Director - Stephen Darlington;1988
108773;8795;a10d120a;Mozart;Mozart (Karajan) - KV 287 & KV 525;classical;Classical;"Berliner Philharmoniker; Herbert von Karajan";
108774;8796;a10d4f0b;David Glen Hatch;Classical Piano Favorites;classical;;;
108775;8797;a10e040c,b60e040c;Jeffrey Stock;Lulie The Iceberg;classical;classical;;
108777;8798;a10e100b;Gioacchino Rossini;Rossiniana;classical;Classical;Vivica Genaux, Mezzo Soprano\nJuan Diego Flórez, Tenor\nNicola Ulivieri, Basso\nManlio Benzi, Direttore;1998
108778;8799;a10e5e0c;Johan Sebastian Bach BWV 232 \ Herbert von Karajan /Berliner Philarmoniiker;Misa en Si menor Disco 1;classical;Classical;Deutsche Grammophon DG 415 624-2\nBerliner Philharmoniker\nDisc 1 of 2\n YEAR: 1974;1974
108779;8800;a10e6c0b;Mozart;Symphonies Nos. 40, 28 & 31;classical;;;
108780;8801;a10e9a0c;André Keijzer;Grote Kerk Dordrecht;classical;Classical;YEAR: 1994;1994
108782;8802;a10ee90c;Various Artists;Mendelssohn;classical;Classical;;1993
108783;8803;a10f120b;Razumovsky Sinfonia - Alfred Walter;ZIEHRER: Selected Dances & Marches - Vol.1;classical;Classical;YEAR: 1995;1995
108784;8804;a10f160c;Dmitry Sitkovetsky;Sonaten & Partiten [CD1.2];classical;Instrumental;;1985
108785;8805;a10f4f0b;Grieg;Piano Concerto & Peer Gynt Suites;classical;Classical;YEAR: 2001;2001
108786;8806;a10f4f0c;Various;Classics For Relaxation And Meditation;classical;Classical;i got this set for christmas 2002 - i plan to listen to it while studying.;1994
108787;8807;a10f700b;Kiri Te Kanawa;French Opera Arias;classical;;;
108788;8808;a10f711a;Roger Woodward;Little Masterpieces;classical;Classical;\nYEAR: 1996  ID3G:  32;1996
108789;8809;a10faa0c;Gregorianischer Choral;Karfreitag - Ostersonntag;classical;;Godehard Joppich - Choralschule Benediteinerabtei Muensterschwarzach ID;
108790;8810;a10fcd0c;Biber;Sonatas - Rare Fruits Council;classical;;;
108791;8811;a10ffe0c;Various;Great Oboe Concertos;classical;Classical;;1983
108792;8812;a110100b;CSR Symphony Orchestra (Bratislava)zes, Polkas and Marches Vol. 2;Strauss: Most Famous Waltzes, Polkas and Marches Vol. 2;classical;Classical;;1988
108793;8813;a110310c;Various Artists;La Classica Anti-Stress;classical;;;
108794;8814;a1104b0c;Haydn;Symphonies No. 88-92 & Sinfonia Concertante (disc 1/2);classical;;;
108795;8815;a1108d0b;Wagner;Götterdämmerung CD 2;classical;Classical;George Solti, Viena Philharmonic;1964
108796;8816;a110d50c;Bach;English suite No. 1 · Tocattas;classical;Classical;;
108797;8817;a110f70c;Various;Romantic Classics - CD;classical;classical;;
108798;8818;a111bb0b;Schubert;Lieder 31;classical;Classical;;
108799;8819;a111d20d;Dresdner Kreuzchor;Musica Divina;classical;;Directed by: Roderich Kreile;
108800;8820;a111de0c;Richard Wagner;Der fliegende Holländer;classical;Classical;YEAR: 1986;1986
108801;8821;a112311c;Clara Schumann, Fanny Mendelssohn-Hensel, Alma Mahler;Lieder;classical;;"Christina Högman, soprano; Roland Pöntinen, piano\nRecorded May 2";
108802;8822;a1126e0c;Yo-Yo Ma;Silk Road Journey;classical;Classical;ID3G: 32;
108803;8823;a1127d0c;Joseph Haydn;Symphonies, Volume 9 (2/3);classical;;Joseph Haydn: Symphonies, Volume 9:\nHaydn Symphonies c. 1775-177;
108804;8824;a2079f0c;André Verchuren;50 ans d'amour;classical;;WLH Records\nWH CD22\nAvec l'Orchestre de Budapest;1999
108805;8825;a208340c;Juanjo Dominguez;From Manhattan to Buenos Aires Vol.1;classical;;;
108806;8826;a2083c0b;Paul Mauriat;Classics In The Air 2;classical;;;
108807;8827;a208bf0c;Das Spieluhren-Orchester;Klassik für Babys;classical;Classical;ID3G:  32;
108808;8828;a209aa0a;Rossini;L'Occasione fa il Ladro 2;classical;Classical;;
108809;8829;a20a330c;Peter Diamond And His Orchestra;Merry Christmas & A Happy New Year;classical;Christmas;;1993
108810;8830;a20a3d0c;Marie Mich le Desrosiers;Classiques de No l;classical;;;
108811;8831;a20a950c;Richard Clayderman & James Last;Golden Hearts;classical;Classical;;1990
108812;8832;a20ae10c;Carreras Domingo Pavaroyyi;The Three Tenors Volume Four;classical;;;
108813;8833;a20b1f0c;Claude Debussy;Preludes, Book I;classical;Classical;Francine Kay, Piano;
108814;8834;a20b6d0e;Chopin;The Waltzes Complete;classical;Classical;YEAR: 1998;1998
108815;8835;a20c000b;Belinda Carlisle;Live Your Life Be Free;classical;Pop;YEAR: 1991;1991
108816;8836;a20c0d0c;Bach, Johann Sebastian (1685-1750);Hohe Messe (BWV 232) part I;classical;Classical;Der komplette Bach bei 2001 YEAR: 1994;1994
108817;8837;a20c200c;Cengiz Kurtoglu;Seven Benim;classical;Classical;YEAR: 1994 ID3G: 32;1994
108818;8838;a20c230c;Los Homeboys;What's Up? What's Up?;classical;;;
108819;8839;a20c6c0b;Pieter Gouderjaan, Amadeus ensemble;Mozart / Hoorn concerten;classical;;;
108820;8840;a20c940d;Demis Roussos;Il meglio del meglio cd 1;classical;Classical;;2002
108821;8841;a20d280d;Mike Strickland;THE PIANO;classical;Classical;YEAR: 1999;1999
108822;8842;a20d580d;Nottoway High School Symphonic Wind Ensembleional Band Festival -- Carnegie Hall;National Invitational Band Festival -- Carnegie Hall;classical;Symphony;;1998
108823;8843;a20d6a0e;Djordje Balasevic;3;classical;;;
108824;8844;a20d760c;Johann Sebastian Bachz, Schmidt;Bach Piano Concertos - Eschenbach, Frantz, Oppitz, Schmidt;classical;Classical;;
108825;8845;a20da50c;Wolfgang Amadeus Mozart;Don Giovanni Act II concluded;classical;Opera;Don Giovanni - Cesare Siepi\nIl Commendatore - Kurt Böhme\nDonna Anna;1958
108826;8846;a20dd80e;Wagner;Götterdämmerung, CD1;classical;Classical;;1992
108827;8847;a20ddd0b;Puccini;La Boheme;classical;;;
108828;8848;a20de10c;Elgar;Pomp & Circumstance Marches,Cockaigne, Crown of India;classical;Classical;Scottish National Orchestra\nSir Alexander Gibson\n\nChandos Records, Ltd. (p) 1978 (c) 1985\nCHAN 8429 YEAR: 1978;1978
108829;8849;a20e3f0a;"Wolfgang Amadeus Mozart36 \Salzburg""";"K 476 \Elvira Madigan\"" / K 358 \""Haffner\"" / K136 \""Salzburg""";classical;Classical;MEDIAPHON / K-tel Entertainment (UK) Ltd.\nK-tel 3215-2;1989
108830;8850;930ea40c,a20ea40c;André Rieu;Frühlingsstimmen;classical;Klassik;;
108832;8851;a20f1e0d;The Philharmonic Symphony Of London;The Complete NUTCRACKER BALLET and Excerpts From Swan Lake;classical;Classical;YEAR: 1988 ID3G: 32;1988
108833;8852;a20f6e0c;Orpheus Chamber Orchestra;Points of Departure;classical;;;
108834;8853;a20f6f1c;David Russell;Music Of Federico Moreno Torroba;classical;Classical;YEAR: 1996 ID3G: 32;1996
108835;8854;a20f860d;Roland Dyens;Ao Vivo;classical;Classical;;1989
108836;8855;a20fbe0c;J. S. Bach;Well-Tempered Clavier II - Jaccottet - cd1;classical;Classical;YEAR: 1989 ID3G: 32;1989
108837;8856;a20fd30b;Various;The New York School 2;classical;;;
108838;8857;a20fef0c;Claudio Monteverdi;Messa a quattro voci, e Salmi (1650) - CD1;classical;Classical;;1995
108839;8858;a210150c;Mostar Symphony Orchestra;Classical Evergreens;classical;;;
108840;8859;a210990b;Various Artists;Dream Planet;classical;Ambient;;2003
108841;8860;a210b00c;Various Artists;ChamberSax;classical;Classical;;1999
108842;8861;a210c20d;Vincenzo Bellini;I Puritani Cd 1-2;classical;Opera;Decca 448 969-2\nOrchestra e coro del Maggio Musicale Fiorentino, Rich;1996
108843;8862;a2110e0b;Various;Relax To The Classics: Volume One;classical;;;
108844;8863;a2112e0c;Enigma;Forest transit 6;classical;Classical;;1998
108845;8864;a2118d0e;Franz Schubert, Felix Mendelssohn and Johannes Brahms;Menuhin Edition;classical;Classical;;1991
108846;8865;a212170c;Joseph Haydn;The 12 London Symphonies (CD 2/4);classical;Classical;YEAR: 1972/1973 ID3G:  32;1972
108847;8866;a212530a;Wiener Oktett;Schubert-Spohr - Oktette;classical;Classical;;1958
108848;8867;a212660c;Hugo Alfven23, Den fvrlorade sonen;Dalarapsodi Op. 47, Symphony No. 3 in E major Op. 23, Den fvrlorade sonen;classical;;Stockholm Phiiharmonic Orchestra\nConductor: Neeme Jdrvi;
108849;8868;a2127f1d;Jacob Heringman;The Art of the Lute Player;classical;Classical;YEAR: 2002;2002
108850;8869;a307fe0c;Royal Winchester Orchestra;O CHRISTmas Tree;classical;Instrumental;;
108851;8870;a3085a0d;Äàðèãà Íàçàðáàåâà;Íî ÿ Âàñ âñ¸-òàêè ëþáëþ...;classical;Vocal;;2001
108852;8871;a3089c0c;Boys Air Choir;Requiem;classical;Vocal;;
108853;8872;a3092b0d;Dances;Disk 17;classical;Cabaret;YEAR: 2077 ID3G: 65;2077
108854;8873;a309390c;Jacques Rouvier, piano;Cloude Debussy: Preludes book I;classical;Classical;;
108856;8874;a30a6e0d;All Region Choir;All Region Choir:  2001;classical;;;
108857;8875;a30aad0c;Giovanni , Beatles;Love Songs Piano;classical;;Beatles Piano;
108858;8876;a30b580b;Jascha Heifetz;Original Jacket Collection 13;classical;;;
108859;8877;a30bfd0c;Various;Classical Chillout Gold CD2 - Classical Chill;classical;Classical;;2002
108860;8878;a30c400d;¶ÀÃý¬Â+¶À¹Å¤d;¥|¤âÁp¼u¤§¥´Â½­µ¼Ö²°;classical;Classic Rock;;2002
108861;8879;a30cc60c;Palestrina;Mass for Pentecost and Five Motets;classical;;;
108862;8880;a30cde0e;Al Bano Carrisi;Concerto Classico;classical;;;
108863;8881;a30d520c;¼îÆØ;Å¬·¡½ÄÀ» ÁÁ¾ÆÇÏ¼¼¿ä;classical;Classical;;
108864;8882;a30e650c;Arthur Grumiaux, Heinz Holliger, Herman Krebberss/Double Concertos;Bach Violin Concertos/Double Concertos;classical;Classical;BACH\nViolin Concertos BWV 1041-1042\nDouble Concertos BWV 1060-1043\nArt;1991
108865;8883;a30e730b;More Quiet Moods;Classics for Relaxation - Disc 2;classical;Classical;YEAR: 1998;1998
108866;8884;a30ed40d;Pjotr Ilyich Tchaikovsky;The Essential Tchaikovsky;classical;;;
108867;8885;a30f2f0b;Cuarteto Granados De NCR;Concierto  Presentación;classical;;;1996
108868;8886;a30f330c;Meditation;Entspannen mit klassischen Melodien - CD5;classical;Classical;;
108869;8887;a30f670c;Various;Classic FM - Adverts Hall of Fame;classical;Classical;ID3G: 32;
108870;8888;a30f7b1d;Gardiner, John Eliot;BACH Sacred Choral Works - CD 3;classical;Chorus;;2002
108871;8889;a30f810c;Brecht & Weil;Die Drei Groschen Oper;classical;Opera;;
108872;8890;a3102d0c;Miklos Roza;Solo Sonatas;classical;Classical;YEAR: 1987;1987
108873;8891;a310660a;The Avalon Sound Orchestra;The Druids;classical;Opera;YEAR: 1997 ID3G: 103;1997
108874;8892;a3106b0a;Various;The Greatest Classical Music for Lovers - Affair;classical;Classical;;
108875;8893;a3107c0b;"SchubertSchubert Sonata in Bb major; Impromptu in A flat major; Mome";"Schubert Sonata in Bb major; Impromptu in A flat major; Mome";classical;;Clifford Curzon (piano);
108876;8894;a310880c;Èîãàíí Øòðàóñ;Áàë Êîðîëÿ âàëüñà (CD2);classical;Classical;;
108877;8895;a3108c0d;Wolfgang Amadeus Mozart;Ultimate Classics (CD 2);classical;Classical;;1995
108878;8896;a310940b;Rachmaninoff;Rachmaninoff for Romance;classical;;;
108879;8897;9810ef0a,a310ef0a;Glenn Gould;W.A. Mozart: Klavierkonzert Nr.24 c-moll KV491 + weiteres;classical;;Mozart: Konz.f.Klavier u. Orch. Nr. c-moll KV491\r\nHaydn: Sonate f.;
108880;8898;a311350b;V.A;¹Ì¼Ò (CD 09-¿¹¼ú°¡ÀÇ ÃÊ»ó);classical;Classical;;2001
108881;8899;a311430c;A. Vari;Haydn i capolavori;classical;Classical;ID3G: 32;
108882;8900;a312020b;Alicia de Larrocha (track 9-11), Robert Casadesus (track 3-7)flets: Maurice Ravel - Disk 1;Reflets: Maurice Ravel - Disk 1;classical;;;
108883;8901;a3127a0d;Various;Classic CD #33;classical;;;
108884;8902;a407ff0c;Johannes Heesters;Pro7 Collection;classical;;;
108885;8903;a409ac0d;Johann Sebastian Bach;Cantatas Vol. 5 CD 11;classical;Classical;YEAR: 1996;1996
108886;8904;a409c00e;Isato Nakagawa;Dream Catcher;classical;guitar;;1997
108887;8905;a40ae10d;Luciano Pavarotti;O Sole Mio - Favorite Neapolitan Songs;classical;classical;;1983
108888;8906;a40aed0c;Bach;Classics of a Lifetime;classical;Classical;;2001
108889;8907;a40b190c;Various Artists;Shared Vision - Songs of the Beatles;classical;;;
108890;8908;a40b190d;J. S. Bach;Konzerte fuer Cembalo Solo Vol. 2;classical;;Johann Sebastian Bach\nKonzerte fuer Cembalo Solo\nnach Werken von;
108891;8909;a40b620e;Die Flippers;Die Schönsten Lieder der Flippers;classical;Folk;;
108892;8910;a40b690c;LMDS;Il faufrait leur dire;classical;;;
108893;8911;a40b7b0c;Akademie fur Alte Musik, Berlin-1069 (1 of 2);Bach: Suites for Orchestra BWV 1066-1069 (1 of 2);classical;;;
108894;8912;a40b9e0c;Various;A Musical Oddysey - A Journey Through the Classics;classical;;;
108895;8913;a40bb30b;Vivaldi;Vivaldi - Selection;classical;Classical;;
108896;8914;a40c2a0b;Christophe Glück;Orphée ed Euridice;classical;Opera;Marilyn Horne, Pilar Lorengar, Helen Donath;1970
108897;8915;a40c330d;1999 SOA Band and Chorus Tour (Disc 2);The Sound of America 1999 European Concert Tour (Disc 2);classical;Classical;YEAR: 1999 ID3G:  32;1999
108898;8916;a40c4c0c;Eugen Jochum;Kr*nungsmesse - Vesperae solennes de confessore;classical;UnClassifiable;"Messe Nr. 14 C-dur, KV.317 \Kr*nungmesse\""\nVesperae Solennes de Confessore, KV.3""";
108899;8917;a40c960e;Stefan Nicolai;Golden Hits On Panflute;classical;;;
108900;8918;a40d230c;Dirk Freymuth;'Tis The Season: Christmas Guitar;classical;Classical;;1998
108901;8919;a40d311e;J.S. Bach;Tatiana Nikolaeva / J.S. Bach Inventions & Sinfoniae;classical;;Part of Grands Pianistes Russes Collection;
108902;8920;a40d630e;Bach;4 Orchestral Suites (disc 1/2);classical;;;
108903;8921;a40d9e0c;hakase taro;taro;classical;;;
108904;8922;a40da20d;Ganassi-Consort, Koln;per Flauto;classical;Classical;Dabringhaus und Grimm\nMD+G L 3301\n;
108905;8923;a40daa0c;Classica AAVV;Novecento 02 - Incontro con il Jazz;classical;;L'Unità Magazine;
108906;8924;a40dcf0c;Wagner;Siegfried CD 3;classical;Classical;Birgit Nilsson\nWolfgang Windgassen\nHans Hotter\nGerhard Stolze\nGustav N;1962
108907;8925;a40dd20a;Sir Neville Marriner;The Academy Plays Opera;classical;Classical;ID3G:  32;
108908;8926;a40e0d0e;Georges Bizet;CARMEN;classical;;;
108909;8927;a40e0f0d;"George Gershwin In Blue\""Gershwin on Screen I: \""Girl Crazy\"" & \""Rhapsody In Blue\""""";classical;;"All music written by George Gershwin; all lyrics by\nIra Gershwin";;You've Got What Gets Me
108910;8928;a40e120a;Various;Sternstunden Der Oper -CD 3 -Ludwig Van Beethoven;classical;Classical;YEAR: 1993 ID3G: 32;1993
108911;8929;a40e1d0b;Various Artists;Classical Moods 2 of 3 - Time Life;classical;Classical;;
108912;8930;a40e4a0d;Dvorak;Slavonic Dances & String Serenade;classical;Classical;YEAR: 1989;1989
108913;8931;a40e7b0e;Walter Frye;The Hilliard Ensemble;classical;Vocal;David James,  Countertenor\nRogers Covey-Crump, Tenor\nJohn Potte;
108914;8932;a40f270d;Wim Mertens;Aren lezen cd3;classical;;;2001
108915;8933;a40f4a0b;Wagner;parsifal disc4;classical;;;
108916;8934;a40f4e0c;Léon Boëllmann (Cello - Oliver Glendhill, Piano - Jeremy Filsell)nch Romantacism I;French Romantacism I;classical;classical;;
108919;8935;a40f690b;Crumb, George;Ancient Voices of Children;classical;Classical;George Crumb\n\nI. Ancient Voices of Children (1970)\n\nA Cycle o;1971
108920;8936;a40f910d;Classical Music For People Who Hate Classical Musicr People Who Hate Classical Music (disc 1);Classical Music For People Who Hate Classical Music (disc 1);classical;;;
108921;8937;a40faa0b;Various Artists;Sunday Morning Classics: Sunrise Serenade;classical;;;
108922;8938;a40fea0b;Wolfgang Amadeus Mozart;Eine Kleine Nachtmusik;classical;Classical;"1-4 Symphony No.41 in C, K551 \Jupiter\""\n5-8 Eine Kleine Nachtmusic, in G, K525\n9-11 Concerto for horn and orchestra in Eflat, K417 YEAR: 1999""";1999
108923;8939;a410310c;Van Cliburn;Legendary Performances Disc 2/2;classical;Classical;;
108924;8940;a410361c;Modo Antiquo - F. M. Sardelli RV 644 CD2;A. Vivaldi - Juditha Triumphans RV 644 CD2;classical;Opera;Amadeus AM 133-2 (2)\n;2000
108925;8941;a410530c;Haydn, Josef (1732-1809);Symphonies Vol.16, Nos.74, 75 and 76;classical;other;;2003
108926;8942;a4107b0d;The Tallis Scholars:  Frei Manuel Cardoso:  Requiem;The Tallis Scholars:  Frei Manuel Cardoso:  Requiem;classical;Classical;Gimell  CDGIM 021\n\nDDD\n\nFrei Manuel Cardoso (c. 1566-1650)\n\nTT 70.19\n\nco;
108927;8943;a410b60b;karajan-BP;Mozart - Late Symphonies (2-3) - Nr.29,38,39;classical;Classical;;
108928;8944;a410e60d;Tan Dun;Symphony 1997 (Heaven Earth Mankind);classical;Classical;;1997
108929;8945;a411050c;Jozef Sluys (Martinuskerk, Cuijk);Abraham van den Kerckhoven;classical;Organ;Prezioso CD 820.208;2000
108930;8946;a411380b;Hindemith;Hindemith Conducts Hindemith;classical;Classical;;
108931;8947;9911460b,a411510b;Shostakovich;Quartets Nos.3,5 & 7 (St.Petersburg String Quartet);classical;;Sony Classical SMK 66 592;
108932;8948;a4115a0b;Various;Romantic Classics, Volume 1;classical;;;
108933;8949;a411911d;Orchestral;Sing Praises to Jehovah Dics 5;classical;classical;;
108934;8950;a411921e;Jennifer Larmore;My native land;classical;;;
108935;8951;a411970c;Alan Freeman;Alan Freeman's Classical Bits;classical;;;
108936;8952;a4121a0e;Paul Baumgartner;Piano;classical;Classical;ID3G: 32;
108937;8953;a4122a1d;Sofronitsky - Live 1949;Chopin, Scriabin;classical;Classical;;1949
108938;8954;a4123b20;Various;Collection Bonsai;classical;Classical;Discover The Classics with Bonsai\nAlbinoni - Bach - Beethoven - Chopin -;
108939;8955;a4123c0b;Rachmaninov;Suites & Symphonic Dances (Op 5, 17, 45);classical;Classical;;1991
108940;8956;a412b90b;Herbert von Karajan;95th Anniversary - CD 1;classical;Classical;YEAR: 2003 ID3G: 32;2003
108941;8957;a508010c;Pergolesi;Adriano in Siria 3.3;classical;Opera;;
108942;8958;a5084a0b;Los Chichos;Sus 22 mejores canciones;classical;;;1995
108943;8959;a509350d;CANTOS DA CF 2002;POR UMA TERRA SEM MALES;classical;Classical;;2002
108944;8960;a5097d0e;Nota Bene;Zeitsprung;classical;Classical;YEAR: 1994 ID3G: 32;1994
108945;8961;a509820c;Vivaldi;The Four Seasons;classical;;;
108946;8962;a509c20b;Anthony Neuman;Bach: Preludes/Fugues, Volume IV;classical;;Organ;
108947;8963;a509f60c;Various Artists;Austin Powers - The Spy Who Shagged Me;classical;Soundtrack;;1999
108948;8964;a50a060c;Orquestra Filarmônica Nazarena de Campinas e Coral;Castelo Forte;classical;;;
108949;8965;a50b000c;Ferrante;Winter Wonderland and Other Christmas Piano Favorites;classical;Classical;;1995
108950;8966;a50bc60d;Various artists;De Beste Operettemelodieën CD 1;classical;Opera;YEAR: 1999;1999
108951;8967;a50c4f0c;Tchaikovsky;The Sleeping Beauty Suite from the Ballet;classical;;;
108952;8968;a50c980d;Duo Contemporain, Henri Bok, Miguel Bernat;Tubemakers;classical;Classical;;
108953;8969;a50c9d0c;Jacinto Guerrero (1895-1951);Los Gavilanes;classical;Zarzuela;JACINTO GUERRERO (1895-1951)\nLos Gavilanes\nTexto de José Ramos Martín\n\nAdriana - Dolores Ripolles\nRosaura - Alicia Armentia\nNita - Anita Fernández\nEmma - María del Pilar Alonso\nJuan - Renato Cesari\nGustavo - Pedro Lavirgen\nClarivan - Anto;1961
108954;8970;a50cc70c;Johannes R. Köhler;Lichtblicke;classical;Classical;;
108955;8971;a50cf20b;Noel Rawsthorne;Organ Spectacular;classical;Classical;;
108956;8972;a50d1f0c;Frederic Chopin;Nocturnes , Polonaises, Mazurkas;classical;Classical;;1987
108957;8973;a50d290e;Hélène Segara;Humaine;classical;Easy Listening;;2003
108958;8974;a50db80c;Golden Door;Golden Door;classical;Classical;;2001
108959;8975;a50de00c;Bolero;Bolero;classical;Classical;;
108960;8976;a50de30c;Johann Sebastian Bach;BWV1041,1042,1043,1060;classical;Classical;;1994
108961;8977;a50de40d;Rolf Zuckowski;Die vier Jahreszeiten des kleinen Bären;classical;Classical;YEAR: 1994;1994
108962;8978;a50df00b;Various;Classical Favorites Disc 2;classical;Classical;YEAR: 2001 ID3G:  32;2001
108963;8979;a50df10d;Sir John Barbirolli and the Halle Orchestra of Gerontius II;Elgar - The Dream of Gerontius II;classical;;;
108964;8980;a50e660e;PHILIPS, Peter;(Choir of Winchester Cathedral - The Parley of Instruments - D.Hill);classical;Classical;YEAR: 1993;1993
108965;8981;a50e670b;L. Boccherini;Quartetti, Quintetti;classical;Classical;\n\nYEAR: 1994  ID3G:  32;1994
108966;8982;a50e9a0c;E. Power Biggs;J.S. Bach:  The Great Preludes & Fugues, Vol. II;classical;;;
