febrl1_id;febrl2_id;id
63535;128876;29470
63536;71500;29471
63540;100502;29472
63540;116205;29473
63543;102163;29474
63543;116128;29475
63561;83818;29476
63562;117276;29477
63564;96629;29478
63575;114929;29479
63576;67593;29480
63577;89726;29481
63577;89820;29482
63585;110568;29483
63598;119620;29484
63600;92390;29485
63601;80983;29486
63601;105762;29487
63602;110699;29488
63605;78019;29489
63605;86668;29490
63613;121384;29491
63618;94283;29492
63619;92967;29493
63624;103577;29494
63626;85316;29495
63627;120723;29496
63633;72269;29497
63633;101764;29498
63636;82006;29499
63638;90189;29500
63638;125200;29501
63644;65891;29502
63644;116291;29503
63649;70615;29504
63649;88847;29505
63651;101939;29506
63651;120421;29507
63653;73654;29508
63655;64143;29509
63655;106370;29510
63662;70123;29511
63667;94329;29512
63668;98268;29513
63675;94677;29514
63678;67830;29515
63683;67743;29516
63683;114718;29517
63692;103728;29518
63692;119590;29519
63693;86492;29520
63694;83820;29521
63703;91281;29522
63703;94590;29523
63705;83821;29524
63708;70751;29525
63714;97846;29526
63714;113849;29527
63715;98010;29528
63719;91697;29529
63721;99683;29530
63722;90127;29531
63722;103580;29532
63724;97693;29533
63726;67370;29534
63726;79887;29535
63728;76025;29536
63728;107099;29537
63729;66640;29538
63729;81288;29539
63737;129924;29540
63757;79947;29541
63760;104868;29542
63760;109334;29543
63765;76775;29544
63773;84244;29545
63774;118020;29546
63783;100868;29547
63785;88529;29548
63785;122986;29549
63787;93422;29550
63787;126376;29551
63795;113904;29552
63797;64192;29553
63798;101428;29554
63800;89440;29555
63815;112068;29556
63822;111938;29557
63839;84167;29558
63841;127611;29559
63844;80962;29560
63848;66444;29561
63848;81368;29562
63849;82008;29563
63851;80370;29564
63852;70562;29565
63856;120620;29566
63858;86819;29567
63861;89910;29568
63870;69175;29569
63873;90206;29570
63873;91853;29571
63876;102143;29572
63881;125331;29573
63882;91873;29574
63884;129462;29575
63893;81159;29576
63893;90949;29577
63895;66400;29578
63903;115318;29579
63904;75877;29580
63904;112890;29581
63908;82198;29582
63908;86850;29583
63910;75585;29584
63911;118987;29585
63914;72879;29586
63916;72385;29587
63916;102196;29588
63918;67605;29589
63918;106881;29590
63926;115254;29591
63926;128653;29592
63937;93350;29593
63937;126625;29594
63941;74295;29595
63943;83812;29596
63963;112194;29597
63966;91190;29598
63967;86389;29599
63973;64146;29600
63975;91443;29601
63976;129394;29602
63977;123728;29603
63982;94492;29604
63989;90025;29605
63991;73346;29606
63991;76497;29607
63998;70451;29608
63998;120046;29609
64004;122511;29610
64005;129828;29611
64007;89048;29612
64008;68265;29613
64010;125304;29614
64012;80404;29615
64020;94134;29616
64022;91094;29617
64022;95145;29618
64024;66756;29619
64024;126509;29620
64027;81650;29621
64028;118438;29622
64028;129911;29623
64032;69135;29624
64041;86059;29625
64041;101449;29626
64043;126682;29627
64054;98660;29628
64061;114041;29629
64062;68570;29630
64065;108093;29631
64066;100495;29632
64069;74193;29633
64071;79705;29634
64071;95691;29635
64077;128725;29636
64078;117083;29637
64082;112441;29638
64083;84469;29639
64084;92761;29640
64088;108069;29641
64091;82290;29642
64092;122182;29643
64093;87290;29644
64094;115698;29645
64095;65618;29646
64095;91637;29647
64102;76157;29648
64102;77417;29649
64111;76013;29650
64111;78791;29651
64112;109213;29652
64113;129324;29653
64115;129304;29654
64116;90831;29655
64116;104914;29656
64119;76003;29657
64121;117755;29658
64122;89759;29659
64124;96373;29660
64124;106107;29661
64125;68988;29662
64131;112213;29663
64134;71759;29664
64142;64317;29665
64143;106370;29666
64147;128727;29667
64157;128433;29668
64163;88584;29669
64167;108882;29670
64168;92127;29671
64168;121909;29672
64169;64641;29673
64169;87771;29674
64171;78711;29675
64176;87993;29676
64176;88498;29677
64182;85810;29678
64183;110422;29679
64188;65078;29680
64196;86026;29681
64196;102926;29682
64205;77469;29683
64205;104724;29684
64207;76747;29685
64209;100289;29686
64212;77640;29687
64221;98294;29688
64222;75684;29689
64240;91336;29690
64243;73825;29691
64245;114395;29692
64248;85506;29693
64251;93365;29694
64251;94010;29695
64252;85003;29696
64257;77929;29697
64264;94943;29698
64266;127758;29699
64268;112667;29700
64269;96517;29701
64273;69075;29702
64278;110299;29703
64282;125486;29704
64282;128651;29705
64286;129310;29706
64290;73855;29707
64295;89705;29708
64297;121959;29709
64302;64360;29710
64304;77061;29711
64308;88388;29712
64316;104584;29713
64316;111111;29714
64324;79534;29715
64324;118532;29716
64329;77746;29717
64329;80627;29718
64332;66470;29719
64332;106959;29720
64334;87403;29721
64336;80681;29722
64339;67149;29723
64347;119297;29724
64350;110128;29725
64351;107477;29726
64354;74985;29727
64354;108019;29728
64359;117435;29729
64365;98164;29730
64372;77344;29731
64376;87588;29732
64383;109389;29733
64384;95915;29734
64384;126239;29735
64389;122351;29736
64390;127916;29737
64395;71936;29738
64398;120511;29739
64405;126659;29740
64408;73622;29741
64415;108120;29742
64417;118537;29743
64418;89836;29744
64422;95109;29745
64425;120822;29746
64427;113046;29747
64434;103999;29748
64436;129606;29749
64439;108733;29750
64442;112536;29751
64445;98325;29752
64446;112753;29753
64446;112843;29754
64448;65793;29755
64450;126075;29756
64457;78604;29757
64463;84226;29758
64469;81546;29759
64472;105496;29760
64474;125165;29761
64476;82838;29762
64476;97298;29763
64480;92296;29764
64482;82220;29765
64482;82744;29766
64489;66440;29767
64489;122629;29768
64490;105383;29769
64491;90671;29770
64492;83154;29771
64495;87273;29772
64497;108799;29773
64498;66532;29774
64498;118619;29775
64502;125511;29776
64506;103641;29777
64507;84379;29778
64508;103476;29779
64511;68280;29780
64512;74327;29781
64512;117720;29782
64513;116544;29783
64514;103368;29784
64515;79781;29785
64515;114466;29786
64522;103932;29787
64524;75748;29788
64525;98925;29789
64525;109132;29790
64526;64657;29791
64539;69335;29792
64539;121037;29793
64545;110943;29794
64546;76513;29795
64549;119894;29796
64552;68912;29797
64552;103142;29798
64558;70179;29799
64564;107149;29800
64565;112385;29801
64565;113771;29802
64570;75934;29803
64570;125658;29804
64584;102720;29805
64586;79958;29806
64586;117787;29807
64588;69424;29808
64593;68842;29809
64594;84710;29810
64595;118433;29811
64598;67197;29812
64606;95250;29813
64606;120018;29814
64608;68145;29815
64608;90297;29816
64609;75538;29817
64611;87621;29818
64611;126638;29819
64612;83276;29820
64618;84306;29821
64620;120167;29822
64621;100797;29823
64624;93870;29824
64624;94362;29825
64628;81523;29826
64630;94867;29827
64633;93414;29828
64636;88088;29829
64637;77731;29830
64641;87771;29831
64642;86855;29832
64648;80745;29833
64650;94792;29834
64652;68489;29835
64659;107959;29836
64660;89929;29837
64663;120396;29838
64663;121272;29839
64675;89513;29840
64676;99509;29841
64681;91903;29842
64683;72201;29843
64684;73149;29844
64685;76746;29845
64687;92337;29846
64688;123702;29847
64693;95600;29848
64695;111471;29849
64697;68601;29850
64707;68715;29851
64708;104229;29852
64708;128040;29853
64709;81984;29854
64709;124064;29855
64714;96097;29856
64717;91556;29857
64720;86443;29858
64725;110913;29859
64729;89265;29860
64738;70447;29861
64738;109722;29862
64739;76419;29863
64739;118844;29864
64745;118781;29865
64749;106439;29866
64755;105112;29867
64762;73421;29868
64762;115966;29869
64767;68355;29870
64769;74185;29871
64769;101772;29872
64774;70341;29873
64774;121062;29874
64777;93040;29875
64777;110401;29876
64782;84544;29877
64782;92384;29878
64785;82284;29879
64785;107171;29880
64791;127597;29881
64796;92546;29882
64799;84341;29883
64802;67775;29884
64807;92577;29885
64809;68138;29886
64812;128430;29887
64823;107679;29888
64827;96086;29889
64829;124974;29890
64832;93938;29891
64833;109317;29892
64834;97015;29893
64834;106896;29894
64840;65567;29895
64842;97720;29896
64848;110454;29897
64849;85426;29898
64850;72685;29899
64850;79242;29900
64854;123439;29901
64858;91379;29902
64861;79390;29903
64864;76724;29904
64864;124124;29905
64870;112267;29906
64878;94547;29907
64880;96457;29908
64890;91035;29909
64891;84192;29910
64891;110044;29911
64892;77565;29912
64892;122735;29913
64899;99231;29914
64901;113658;29915
64902;89769;29916
64905;85473;29917
64907;71679;29918
64907;128921;29919
64919;89110;29920
64924;68338;29921
64924;123043;29922
64925;89677;29923
64928;68250;29924
64932;95954;29925
64934;69379;29926
64939;102519;29927
64947;119714;29928
64950;110629;29929
64952;86219;29930
64952;103644;29931
64962;84045;29932
64966;76237;29933
64970;129321;29934
64975;65540;29935
64977;115068;29936
64980;106893;29937
64981;114300;29938
64982;84267;29939
64987;79612;29940
64989;94601;29941
64995;85919;29942
64999;127066;29943
65008;101276;29944
65009;96270;29945
65012;129624;29946
65017;81584;29947
65020;71585;29948
65027;100990;29949
65029;83306;29950
65032;69416;29951
65041;126683;29952
65042;100604;29953
65047;111638;29954
65047;127569;29955
65051;92837;29956
65056;68230;29957
65066;110754;29958
65072;107156;29959
65073;102726;29960
65090;93219;29961
65092;90384;29962
65093;66157;29963
65101;110065;29964
65104;122781;29965
65105;117775;29966
65106;119184;29967
65106;125643;29968
65109;80297;29969
65110;127663;29970
65112;110979;29971
65115;74616;29972
65120;122662;29973
65124;128654;29974
65125;116999;29975
65129;118913;29976
65136;113391;29977
65137;69910;29978
65141;87028;29979
65148;116894;29980
65149;129974;29981
65150;127057;29982
65157;125447;29983
65160;71609;29984
65161;92883;29985
65165;66252;29986
65165;97173;29987
65166;105338;29988
65167;76504;29989
65172;66749;29990
65172;108375;29991
65181;97085;29992
65187;109735;29993
65187;113638;29994
65189;86628;29995
65192;125960;29996
65203;89716;29997
65204;71509;29998
65205;104400;29999
65206;121639;30000
65207;89787;30001
65213;70750;30002
65213;86125;30003
65214;114106;30004
65215;89855;30005
65215;100813;30006
65217;125092;30007
65217;129303;30008
65221;90253;30009
65226;120000;30010
65227;102310;30011
65227;105766;30012
65229;67378;30013
65229;112261;30014
65235;69009;30015
65235;94181;30016
65237;104745;30017
65238;87359;30018
65244;117764;30019
65247;98003;30020
65251;77576;30021
65251;93913;30022
65254;114085;30023
65257;110928;30024
65259;117613;30025
65260;75661;30026
65268;110323;30027
65270;92924;30028
65270;120262;30029
65272;115702;30030
65275;85361;30031
65275;120889;30032
65276;109931;30033
65281;78988;30034
65281;109711;30035
65291;79224;30036
65291;107500;30037
65292;104559;30038
65293;84083;30039
65293;104261;30040
65295;101684;30041
65295;125730;30042
65299;99134;30043
65301;69658;30044
65302;104743;30045
65304;81745;30046
65313;95393;30047
65317;101522;30048
65317;114776;30049
65318;81695;30050
65320;68418;30051
65323;115420;30052
65329;113907;30053
65335;81016;30054
65345;88019;30055
65345;126912;30056
65347;90024;30057
65352;124740;30058
65354;117372;30059
65359;126639;30060
65361;72958;30061
65361;118921;30062
65362;110011;30063
65368;75946;30064
65368;110663;30065
65371;109190;30066
65371;125604;30067
65374;113514;30068
65375;77976;30069
65376;91384;30070
65381;120021;30071
65382;104919;30072
65391;123322;30073
65392;128787;30074
65399;88826;30075
65400;104856;30076
65402;72170;30077
65406;78701;30078
65406;104357;30079
65410;94753;30080
65411;96765;30081
65411;108430;30082
65412;113608;30083
65413;117561;30084
65415;84899;30085
65418;97821;30086
65423;115328;30087
65425;96024;30088
65427;65654;30089
65429;89785;30090
65442;79150;30091
65450;66903;30092
65450;81688;30093
65455;72218;30094
65455;103278;30095
65458;89531;30096
65462;129706;30097
65463;78511;30098
65463;79010;30099
65464;66055;30100
65465;79580;30101
65465;127435;30102
65467;67337;30103
65467;93022;30104
65470;125239;30105
65470;129399;30106
65471;67875;30107
65473;109530;30108
65478;81156;30109
65478;82150;30110
65488;103507;30111
65489;90196;30112
65489;112832;30113
65493;65898;30114
65512;105523;30115
65516;80113;30116
65519;118002;30117
65523;124558;30118
65527;106657;30119
65528;80368;30120
65529;125479;30121
65536;116762;30122
65539;66339;30123
65539;85169;30124
65544;75658;30125
65545;85811;30126
65545;89816;30127
65548;126258;30128
65560;102632;30129
65561;93975;30130
65565;69089;30131
65565;103147;30132
65566;104129;30133
65568;98273;30134
65569;86583;30135
65574;121705;30136
65574;128291;30137
65575;81757;30138
65585;79155;30139
65588;100809;30140
65596;71349;30141
65599;129272;30142
65600;82134;30143
65605;112519;30144
65606;87197;30145
65606;98416;30146
65610;76955;30147
65615;109606;30148
65618;91637;30149
65620;119199;30150
65628;103831;30151
65629;99763;30152
65630;109495;30153
65637;80152;30154
65648;110835;30155
65649;93505;30156
65650;87797;30157
65651;112021;30158
65651;129773;30159
65652;91929;30160
65653;107612;30161
65656;91319;30162
65656;107971;30163
65659;127080;30164
65660;101474;30165
65664;109200;30166
65666;78135;30167
65670;122736;30168
65683;116877;30169
65684;78508;30170
65687;94264;30171
65702;79359;30172
65702;83521;30173
65705;89963;30174
65707;123313;30175
65711;84804;30176
65711;120875;30177
65714;93547;30178
65714;106156;30179
65735;123552;30180
65740;87902;30181
65740;108075;30182
65741;107043;30183
65745;117496;30184
65749;112141;30185
65751;122575;30186
65755;91957;30187
65763;111690;30188
65783;98249;30189
65790;123023;30190
65791;91563;30191
65795;69550;30192
65796;123739;30193
65798;68848;30194
65803;79690;30195
65804;68088;30196
65807;82618;30197
65807;84273;30198
65814;83354;30199
65816;93445;30200
65817;76227;30201
65819;128374;30202
65821;125308;30203
65822;118674;30204
65824;101999;30205
65824;122547;30206
65825;103953;30207
65827;115503;30208
65828;82887;30209
65828;107116;30210
65835;71077;30211
65835;126960;30212
65839;104309;30213
65839;124575;30214
65851;96379;30215
65851;129054;30216
65853;76054;30217
65853;80908;30218
65855;76067;30219
65856;111724;30220
65858;83257;30221
65858;94777;30222
65870;96693;30223
65879;87096;30224
65880;110770;30225
65883;126304;30226
65886;89651;30227
65887;106222;30228
65888;98190;30229
65891;116291;30230
65892;91490;30231
65899;98827;30232
65900;77946;30233
65900;85382;30234
65902;111530;30235
65903;117665;30236
65905;79490;30237
65913;86975;30238
65915;95292;30239
65918;110408;30240
65919;112784;30241
65920;74287;30242
65922;82742;30243
65928;126537;30244
65931;76565;30245
65933;121774;30246
65936;97181;30247
65936;118977;30248
65943;86429;30249
65950;77903;30250
65950;80390;30251
65953;107521;30252
65968;122507;30253
65975;86525;30254
65975;115285;30255
65976;113951;30256
65976;114771;30257
65977;108597;30258
65979;113634;30259
65983;87825;30260
65994;84800;30261
65996;73740;30262
66008;84335;30263
66008;106288;30264
66012;97264;30265
66014;102356;30266
66014;107875;30267
66018;117219;30268
66019;114142;30269
66022;129807;30270
66028;92892;30271
66032;110596;30272
66037;91474;30273
66037;126807;30274
66038;92557;30275
66039;94808;30276
66039;112636;30277
66042;84423;30278
66045;93688;30279
66052;126177;30280
66059;107456;30281
66062;69711;30282
66064;90611;30283
66066;111733;30284
66067;78828;30285
66070;74802;30286
66070;98570;30287
66071;113753;30288
66075;107721;30289
66076;115955;30290
66078;121203;30291
66084;105871;30292
66086;117412;30293
66091;90653;30294
66099;68482;30295
66101;77842;30296
66106;90053;30297
66106;91470;30298
66111;91210;30299
66111;98974;30300
66113;105378;30301
66117;82688;30302
66118;124576;30303
66122;74502;30304
66123;86062;30305
66124;85855;30306
66127;77617;30307
66130;117239;30308
66132;107867;30309
66136;121819;30310
66143;89304;30311
66153;127393;30312
66160;90982;30313
66160;103756;30314
66161;67319;30315
66165;66331;30316
66165;108117;30317
66168;67151;30318
66171;110320;30319
66171;110474;30320
66172;118800;30321
66178;95838;30322
66187;109145;30323
66187;119744;30324
66188;71442;30325
66188;120829;30326
66190;66549;30327
66193;104770;30328
66197;89939;30329
66199;73220;30330
66201;123888;30331
66203;99987;30332
66228;77166;30333
66231;122304;30334
66238;92057;30335
66241;94541;30336
66242;99777;30337
66242;124509;30338
66245;81415;30339
66246;108152;30340
66247;122424;30341
66252;97173;30342
66267;79646;30343
66267;118944;30344
66268;69928;30345
66269;119863;30346
66271;121994;30347
66273;124376;30348
66278;121118;30349
66283;87652;30350
66283;121820;30351
66284;108730;30352
66287;98438;30353
66294;94334;30354
66296;109201;30355
66303;66558;30356
66307;73280;30357
66312;109325;30358
66313;80336;30359
66324;115959;30360
66324;118649;30361
66327;81124;30362
66331;108117;30363
66332;71985;30364
66333;99950;30365
66335;96664;30366
66339;85169;30367
66340;90093;30368
66349;110100;30369
66354;84540;30370
66354;96468;30371
66355;127364;30372
66361;87235;30373
66368;83574;30374
66369;75133;30375
66374;103801;30376
66375;76971;30377
66375;106068;30378
66379;79237;30379
66388;67495;30380
66388;68885;30381
66394;73714;30382
66394;90639;30383
66404;89678;30384
66404;126270;30385
66407;107300;30386
66413;91012;30387
66418;70358;30388
66422;128209;30389
66423;84596;30390
66424;72359;30391
66428;76982;30392
66428;111002;30393
66433;67714;30394
66440;122629;30395
66444;81368;30396
66446;128864;30397
66450;116742;30398
66451;120592;30399
66459;69757;30400
66459;122651;30401
66465;124924;30402
66469;119322;30403
66470;106959;30404
66471;117788;30405
66473;104328;30406
66478;85960;30407
66481;110696;30408
66484;105783;30409
66489;108852;30410
66491;92778;30411
66494;83571;30412
66494;92097;30413
66497;75039;30414
66503;80382;30415
66505;86221;30416
66506;104240;30417
66509;105704;30418
66513;80893;30419
66515;107870;30420
66519;79223;30421
66520;113633;30422
66522;90880;30423
66523;76269;30424
66524;68173;30425
66524;69853;30426
66529;87875;30427
66532;118619;30428
66534;107709;30429
66534;112817;30430
66538;83000;30431
66548;84598;30432
66548;125284;30433
66550;67114;30434
66551;84512;30435
66557;121421;30436
66565;71076;30437
66566;128210;30438
66569;100865;30439
66572;88071;30440
66573;112501;30441
66574;100692;30442
66575;74074;30443
66582;93464;30444
66583;105777;30445
66591;115267;30446
66593;100402;30447
66596;108791;30448
66600;67686;30449
66600;93567;30450
66602;113500;30451
66613;102526;30452
66615;100472;30453
66621;121829;30454
66622;81820;30455
66624;87473;30456
66624;95986;30457
66625;78913;30458
66625;98623;30459
66628;68235;30460
66640;81288;30461
66641;78261;30462
66644;70313;30463
66646;112086;30464
66650;68239;30465
66654;128839;30466
66658;72552;30467
66658;107471;30468
66660;82868;30469
66661;70846;30470
66665;84620;30471
66666;103196;30472
66678;96834;30473
66680;108842;30474
66680;119956;30475
66688;128302;30476
66691;116492;30477
66692;80130;30478
66694;110456;30479
66704;118950;30480
66704;120619;30481
66706;111905;30482
66708;74083;30483
66708;106438;30484
66711;80764;30485
66712;71631;30486
66716;112668;30487
66718;80484;30488
66720;92443;30489
66728;90151;30490
66729;81263;30491
66741;88073;30492
66741;99240;30493
66747;124241;30494
66748;95404;30495
66749;108375;30496
66750;123101;30497
66753;102115;30498
66756;126509;30499
66758;116337;30500
66759;119499;30501
66764;102288;30502
66765;71727;30503
66767;78244;30504
66767;122343;30505
66775;120557;30506
66779;101019;30507
66779;108201;30508
66784;84909;30509
66784;87817;30510
66787;74749;30511
66789;68590;30512
66790;67599;30513
66797;82369;30514
66801;92496;30515
66803;78130;30516
66806;68118;30517
66806;104273;30518
66807;117602;30519
66808;95762;30520
66813;103636;30521
66815;77835;30522
66816;87365;30523
66825;85165;30524
66838;123774;30525
66843;112480;30526
66848;74331;30527
66849;95080;30528
66849;104060;30529
66852;87285;30530
66862;73322;30531
66866;94906;30532
66866;111639;30533
66870;74244;30534
66871;88706;30535
66873;111913;30536
66876;83863;30537
66876;104611;30538
66878;84412;30539
66878;119731;30540
66883;80326;30541
66884;97446;30542
66890;83220;30543
66892;100312;30544
66895;117860;30545
66899;82156;30546
66903;81688;30547
66909;90229;30548
66916;93827;30549
66917;104079;30550
66917;125764;30551
66919;89682;30552
66919;107972;30553
66924;68133;30554
66924;77087;30555
66937;79520;30556
66937;82446;30557
66941;109038;30558
66948;83389;30559
66948;128342;30560
66951;128893;30561
66953;99977;30562
66956;122682;30563
66957;81142;30564
66958;112029;30565
66964;125100;30566
66967;104486;30567
66967;110613;30568
66968;110912;30569
66972;116307;30570
66980;79275;30571
66981;88653;30572
66984;128117;30573
66985;120601;30574
66986;121883;30575
66989;69825;30576
66997;111706;30577
66997;122557;30578
66998;94312;30579
66998;104375;30580
67000;79282;30581
67000;124181;30582
67001;114215;30583
67002;99179;30584
67003;120772;30585
67006;72765;30586
67009;100165;30587
67009;103242;30588
67011;121330;30589
67019;79474;30590
67025;72204;30591
67030;114568;30592
67030;120232;30593
67031;77266;30594
67034;108268;30595
67034;116851;30596
67045;81808;30597
67045;124292;30598
67046;95416;30599
67049;76323;30600
67054;112658;30601
67055;107766;30602
67055;122921;30603
67056;100259;30604
67057;81939;30605
67059;115274;30606
67069;112064;30607
67071;107265;30608
67071;110881;30609
67072;96472;30610
67073;93357;30611
67075;71857;30612
67075;113537;30613
67078;87752;30614
67085;85312;30615
67086;125488;30616
67093;97560;30617
67093;98108;30618
67102;84462;30619
67104;76964;30620
67104;102478;30621
67105;102032;30622
67105;111247;30623
67106;129392;30624
67115;80265;30625
67115;122190;30626
67116;93178;30627
67119;108556;30628
67122;127018;30629
67127;113977;30630
67138;110483;30631
67140;87198;30632
67140;103188;30633
67141;114507;30634
67143;72307;30635
67155;90551;30636
67156;93355;30637
67158;94170;30638
67158;102002;30639
67159;122737;30640
67170;68111;30641
67170;83228;30642
67171;94630;30643
67173;95776;30644
67178;91981;30645
67181;99116;30646
67181;127437;30647
67189;88908;30648
67189;107080;30649
67199;94045;30650
67202;99175;30651
67202;101658;30652
67204;117440;30653
67208;81187;30654
67208;104209;30655
67210;83486;30656
67216;101273;30657
67220;86552;30658
67226;81175;30659
67231;76895;30660
67233;70657;30661
67233;80078;30662
67236;113231;30663
67238;83463;30664
67239;103222;30665
67241;114708;30666
67244;124386;30667
67248;81484;30668
67249;80785;30669
67250;116509;30670
67255;108505;30671
67257;121603;30672
67262;100950;30673
67280;98777;30674
67280;107536;30675
67282;102408;30676
67285;68410;30677
67290;104481;30678
67300;92769;30679
67303;92210;30680
67305;76215;30681
67310;103595;30682
67313;76701;30683
67318;90724;30684
67320;74112;30685
67328;105240;30686
67337;93022;30687
67340;115051;30688
67342;128812;30689
67350;68513;30690
67356;88072;30691
67356;119524;30692
67357;75780;30693
67361;100345;30694
67361;123770;30695
67363;67511;30696
67366;115519;30697
67370;79887;30698
67374;127114;30699
67375;70766;30700
67378;112261;30701
67379;107769;30702
67380;127580;30703
67383;122932;30704
67387;70145;30705
67388;112852;30706
67390;109169;30707
67393;73897;30708
67401;110938;30709
67403;99808;30710
67403;129481;30711
67404;94178;30712
67406;101196;30713
67410;73110;30714
67414;81230;30715
67419;124029;30716
67435;81349;30717
67436;117886;30718
67439;68314;30719
67449;119529;30720
67456;85841;30721
67463;116760;30722
67463;127480;30723
67466;67521;30724
67475;106798;30725
67476;72147;30726
67477;86911;30727
67483;103014;30728
67485;72709;30729
67485;111746;30730
67487;70102;30731
67487;78067;30732
67495;68885;30733
67499;117938;30734
67502;121495;30735
67504;116805;30736
67504;123148;30737
67512;81991;30738
67516;94063;30739
67516;106314;30740
67517;72448;30741
67523;67994;30742
67523;108371;30743
67526;122124;30744
67533;84261;30745
67535;111218;30746
67536;81225;30747
67536;128448;30748
67537;112367;30749
67538;69506;30750
67538;110040;30751
67539;123328;30752
67542;74388;30753
67542;124670;30754
67543;83330;30755
67548;68868;30756
67549;81302;30757
67557;86363;30758
67560;95518;30759
67561;118026;30760
67568;115064;30761
67569;82050;30762
67571;70218;30763
67576;83193;30764
67579;81713;30765
67589;82153;30766
67591;114534;30767
67594;90544;30768
67596;121736;30769
67600;118129;30770
67603;114097;30771
67605;106881;30772
67613;67943;30773
67613;102852;30774
67616;69499;30775
67619;122438;30776
67619;127100;30777
67621;109278;30778
67624;109440;30779
67628;117870;30780
67628;124795;30781
67630;109645;30782
67634;118197;30783
67637;129872;30784
67640;83094;30785
67658;100929;30786
67661;76645;30787
67661;87029;30788
67664;88138;30789
67671;95497;30790
67671;104512;30791
67673;111566;30792
67676;100785;30793
67676;115086;30794
67682;111421;30795
67683;127789;30796
67685;112350;30797
67686;93567;30798
67688;99360;30799
67694;77649;30800
67698;80671;30801
67698;108847;30802
67700;68063;30803
67700;95529;30804
67706;127300;30805
67710;95711;30806
67710;116371;30807
67716;98324;30808
67717;69147;30809
67734;120367;30810
67742;111146;30811
67743;114718;30812
67751;87088;30813
67754;116051;30814
67761;114544;30815
67763;77529;30816
67765;93551;30817
67770;128914;30818
67774;70015;30819
67776;100846;30820
67776;112528;30821
67780;123514;30822
67785;79970;30823
67785;107906;30824
67786;75330;30825
67788;101948;30826
67791;127330;30827
67794;71024;30828
67794;107518;30829
67795;97304;30830
67796;72573;30831
67801;119314;30832
67804;71140;30833
67805;116609;30834
67808;96614;30835
67812;90264;30836
67815;94984;30837
67817;99038;30838
67818;94656;30839
67821;71169;30840
67823;102561;30841
67832;89978;30842
67835;101949;30843
67835;102027;30844
67838;80054;30845
67838;105470;30846
67846;70628;30847
67848;98120;30848
67850;86653;30849
67852;86135;30850
67852;98450;30851
67856;98901;30852
67856;127098;30853
67857;89337;30854
67861;77980;30855
67862;106267;30856
67866;90319;30857
67866;106932;30858
67868;115017;30859
67874;93034;30860
67876;103519;30861
67877;88814;30862
67877;92855;30863
67880;118982;30864
67884;119773;30865
67888;71617;30866
67895;75997;30867
67896;87737;30868
67896;113607;30869
67898;110028;30870
67899;104347;30871
67904;76605;30872
67904;126759;30873
67905;121698;30874
67905;129946;30875
67906;103483;30876
67906;114593;30877
67909;115812;30878
67915;83113;30879
67915;97804;30880
67916;116633;30881
67922;94846;30882
67935;72459;30883
67937;68422;30884
67937;78748;30885
67943;102852;30886
67944;70546;30887
67949;102208;30888
67949;108388;30889
67956;82066;30890
67957;106077;30891
67962;79553;30892
67972;79856;30893
67976;112108;30894
67977;76074;30895
67981;79607;30896
67982;88906;30897
67982;115112;30898
67992;89059;30899
67994;108371;30900
67995;127654;30901
68000;69840;30902
68005;75461;30903
68017;90664;30904
68020;125873;30905
68026;88064;30906
68035;124595;30907
68039;117728;30908
68040;80914;30909
68041;92239;30910
68041;104409;30911
68043;119657;30912
68045;74862;30913
68052;81552;30914
68052;107031;30915
68056;75797;30916
68063;95529;30917
68071;81203;30918
68077;80874;30919
68077;81018;30920
68089;125236;30921
68095;91221;30922
68101;77177;30923
68103;114472;30924
68104;121554;30925
68110;116892;30926
68111;83228;30927
68114;124980;30928
68117;124435;30929
68118;104273;30930
68122;107554;30931
68127;101834;30932
68130;100448;30933
68131;97286;30934
68133;77087;30935
68135;127513;30936
68141;88703;30937
68143;95214;30938
68145;90297;30939
68147;94694;30940
68148;73576;30941
68153;71080;30942
68154;111731;30943
68155;77923;30944
68159;90882;30945
68165;99417;30946
68165;124702;30947
68170;127460;30948
68173;69853;30949
68174;81195;30950
68177;118186;30951
68186;100213;30952
68187;78985;30953
68187;94036;30954
68188;129620;30955
68194;127355;30956
68195;105043;30957
68208;122699;30958
68213;85052;30959
68216;110476;30960
68216;119747;30961
68219;82635;30962
68219;103517;30963
68221;109360;30964
68227;98140;30965
68237;128710;30966
68243;81452;30967
68243;100441;30968
68246;86409;30969
68258;79309;30970
68264;107179;30971
68290;82241;30972
68291;117982;30973
68294;109835;30974
68295;77721;30975
68295;94949;30976
68296;129888;30977
68300;83165;30978
68306;89394;30979
68307;92988;30980
68308;111982;30981
68309;108048;30982
68310;92245;30983
68319;110176;30984
68319;115037;30985
68324;87390;30986
68324;129441;30987
68325;80924;30988
68325;128841;30989
68327;101957;30990
68333;116468;30991
68334;124338;30992
68338;123043;30993
68339;103179;30994
68343;98594;30995
68358;117036;30996
68360;123934;30997
68366;107002;30998
68366;124249;30999
68373;86133;31000
68374;70740;31001
68374;116801;31002
68387;125263;31003
68388;127209;31004
68389;69223;31005
68389;122837;31006
68390;80088;31007
68393;95989;31008
68396;104508;31009
68400;101090;31010
68401;95599;31011
68403;83029;31012
68409;86751;31013
68411;104509;31014
68421;83870;31015
68422;78748;31016
68423;76028;31017
68424;101339;31018
68428;88491;31019
68433;73162;31020
68434;106960;31021
68435;120757;31022
